image_index,concept,verdict,macro_cluster
280,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
280,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
280,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
280,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
280,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
280,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
280,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
280,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
280,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Uncertain,0
281,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
281,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
281,hemopneumothorax,Unaligned,0
281,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
281,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
281,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
281,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
281,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
281,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
281,tuberculosis,Uncertain,1
282,bronchiolitis (disorder),Uncertain,0
282,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Uncertain,0
282,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
282,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
282,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
282,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
282,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
282,the carina is sharp and located at the level of the hilum.,Uncertain,0
282,tracheal structure,Uncertain,0
282,tuberculosis,Uncertain,1
283,atheroscleroses,Uncertain,0
283,bronchiolitis (disorder),Uncertain,0
283,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
283,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
283,"disease, forestier's",Uncertain,2
283,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
283,gallstone diseases,Uncertain,5
283,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
283,miliary lupoid of boeck,Uncertain,1
283,tuberculosis,Uncertain,1
284,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
284,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
284,hemothorax,Unaligned,0
284,"hernia, hiatus",Aligned,3
284,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
284,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
284,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
284,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
284,"spine, cervical",Uncertain,2
284,tuberculosis,Uncertain,1
285,acute bronchitis (disorder),Uncertain,0
285,cardiomegaly (disorder),Uncertain,0
285,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
285,"columns, spinal",Uncertain,2
285,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
285,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
285,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
285,gallstone diseases,Uncertain,5
285,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
285,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
286,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
286,cystic fibrosis (disorder),Uncertain,0
286,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
286,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
286,"disease, forestier's",Uncertain,2
286,gallstone diseases,Uncertain,5
286,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
286,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
286,miliary lupoid of boeck,Uncertain,1
286,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
287,acute bronchitis (disorder),Uncertain,0
287,atheroscleroses,Uncertain,0
287,cardiomegaly (disorder),Uncertain,0
287,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
287,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
287,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
287,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
287,"disease, forestier's",Uncertain,2
287,miliary lupoid of boeck,Uncertain,1
288,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
288,"columns, vertebral",Uncertain,2
288,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
288,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
288,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
288,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
288,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
289,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
289,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
289,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
289,"fibroses, pulmonary",Uncertain,0
289,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
289,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
289,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
289,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
289,the upper abdomen is partially included at the base of the image.,Uncertain,3
289,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
290,chronic irreversible airway obstruction,Uncertain,0
290,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
290,fibrocystic disease,Uncertain,0
290,miliary lupoid of boeck,Uncertain,1
290,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
290,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
290,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
290,the carina is sharp and located at the level of the hilum.,Uncertain,0
290,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
290,tuberculosis,Unaligned,1
291,cervical spines,Uncertain,2
291,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
291,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
291,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
291,"fibroses, pulmonary",Uncertain,0
291,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
291,miliary lupoid of boeck,Uncertain,1
291,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
291,pulmonary cicatrix,Aligned,0
291,tuberculosis,Uncertain,1
292,besnier boeck disease,Uncertain,1
292,bronchiectasis (disorder),Uncertain,0
292,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
292,coad,Uncertain,0
292,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
292,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
292,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
292,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
292,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
292,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
293,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
293,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
293,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
293,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
293,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
293,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
293,mediastinal shift,Unaligned,0
293,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
293,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
293,the left atrial appendage is located along the mid left heart border.,Uncertain,0
